			*MESH_VERTEX  191	-4000.0002	-500.0000	262.7451
			*MESH_VERTEX  192	-3500.0000	-500.0000	121.5686
			*MESH_VERTEX  193	-3000.0000	-500.0000	188.2353
			*MESH_VERTEX  194	-2500.0002	-500.0000	133.3333
			*MESH_VERTEX  195	-2000.0000	-500.0000	160.7843
			*MESH_VERTEX  196	-1500.0001	-500.0000	286.2745
			*MESH_VERTEX  197	-1000.0001	-500.0000	517.6470
			*MESH_VERTEX  198	-500.0000	-500.0000	309.8039
			*MESH_VERTEX  199	0.0000	-500.0000	188.2353
			*MESH_VERTEX  200	500.0000	-500.0000	250.9804
			*MESH_VERTEX  201	1000.0001	-500.0000	243.1373
			*MESH_VERTEX  202	1500.0001	-500.0000	254.9020
			*MESH_VERTEX  203	2000.0001	-500.0000	384.3137
			*MESH_VERTEX  204	2500.0000	-500.0000	525.4902
			*MESH_VERTEX  205	3000.0000	-500.0000	450.9804
			*MESH_VERTEX  206	3500.0002	-500.0000	466.6667
			*MESH_VERTEX  207	4000.0002	-500.0000	533.3333
			*MESH_VERTEX  208	4500.0000	-500.0000	1000.0000
			*MESH_VERTEX  209	5000.0000	-500.0000	1000.0000
			*MESH_VERTEX  210	-5000.0000	0.0000	1000.0000
			*MESH_VERTEX  211	-4500.0005	0.0000	466.6667
			*MESH_VERTEX  212	-4000.0000	0.0000	262.7451
			*MESH_VERTEX  213	-3500.0000	0.0000	152.9412
			*MESH_VERTEX  214	-3000.0002	0.0000	207.8431
			*MESH_VERTEX  215	-2500.0000	0.0000	152.9412
			*MESH_VERTEX  216	-2000.0000	0.0000	164.7059
			*MESH_VERTEX  217	-1500.0001	0.0000	231.3725
			*MESH_VERTEX  218	-1000.0000	0.0000	431.3725
			*MESH_VERTEX  219	-500.0000	0.0000	266.6667
			*MESH_VERTEX  220	0.0000	0.0000	227.4510
			*MESH_VERTEX  221	500.0000	0.0000	266.6667
			*MESH_VERTEX  222	1000.0000	0.0000	219.6078
			*MESH_VERTEX  223	1500.0001	0.0000	278.4314
			*MESH_VERTEX  224	2000.0000	0.0000	352.9412
			*MESH_VERTEX  225	2500.0000	0.0000	505.8824
			*MESH_VERTEX  226	3000.0002	0.0000	478.4314
			*MESH_VERTEX  227	3500.0000	0.0000	501.9608
			*MESH_VERTEX  228	4000.0000	0.0000	600.0000
			*MESH_VERTEX  229	4500.0005	0.0000	1000.0000
			*MESH_VERTEX  230	5000.0000	0.0000	996.0784
			*MESH_VERTEX  231	-5000.0000	500.0000	1000.0000
			*MESH_VERTEX  232	-4500.0000	500.0000	454.9019
			*MESH_VERTEX  233	-4000.0002	500.0000	290.1961
			*MESH_VERTEX  234	-3500.0002	500.0000	149.0196
			*MESH_VERTEX  235	-3000.0000	500.0000	168.6274
			*MESH_VERTEX  236	-2500.0000	500.0000	188.2353
			*MESH_VERTEX  237	-2000.0001	500.0000	152.9412
			*MESH_VERTEX  238	-1500.0001	500.0000	211.7647
			*MESH_VERTEX  239	-1000.0001	500.0000	329.4118
			*MESH_VERTEX  240	-500.0000	500.0000	282.3529
			*MESH_VERTEX  241	0.0000	500.0000	250.9804
			*MESH_VERTEX  242	500.0000	500.0000	250.9804
			*MESH_VERTEX  243	1000.0001	500.0000	223.5294
			*MESH_VERTEX  244	1500.0001	500.0000	278.4314
			*MESH_VERTEX  245	2000.0000	500.0000	349.0196
			*MESH_VERTEX  246	2500.0002	500.0000	486.2745
			*MESH_VERTEX  247	3000.0000	500.0000	505.8824
			*MESH_VERTEX  248	3500.0000	500.0000	588.2353
			*MESH_VERTEX  249	4000.0002	500.0000	682.3529
			*MESH_VERTEX  250	4500.0000	500.0000	1000.0000
			*MESH_VERTEX  251	5000.0000	500.0000	1000.0000
			*MESH_VERTEX  252	-5000.0000	1000.0000	1000.0000
			*MESH_VERTEX  253	-4500.0000	1000.0001	521.5686
			*MESH_VERTEX  254	-4000.0002	1000.0000	317.6471
			*MESH_VERTEX  255	-3500.0000	1000.0000	168.6274
			*MESH_VERTEX  256	-3000.0002	1000.0001	129.4118
			*MESH_VERTEX  257	-2500.0000	1000.0000	250.9804
			*MESH_VERTEX  258	-2000.0001	1000.0001	176.4706
			*MESH_VERTEX  259	-1500.0000	1000.0000	188.2353
			*MESH_VERTEX  260	-1000.0000	1000.0001	239.2157
			*MESH_VERTEX  261	-500.0000	1000.0001	266.6667
			*MESH_VERTEX  262	0.0000	1000.0000	258.8235
			*MESH_VERTEX  263	500.0000	1000.0001	266.6667
			*MESH_VERTEX  264	1000.0001	1000.0000	250.9804
			*MESH_VERTEX  265	1500.0000	1000.0001	309.8039
			*MESH_VERTEX  266	2000.0001	1000.0001	384.3137
			*MESH_VERTEX  267	2500.0000	1000.0000	486.2745
			*MESH_VERTEX  268	3000.0002	1000.0001	529.4117
			*MESH_VERTEX  269	3500.0002	1000.0000	662.7451
			*MESH_VERTEX  270	4000.0000	1000.0001	725.4902
			*MESH_VERTEX  271	4500.0000	1000.0001	1000.0000
			*MESH_VERTEX  272	5000.0005	1000.0000	1000.0000
			*MESH_VERTEX  273	-5000.0005	1500.0001	1000.0000
			*MESH_VERTEX  274	-4500.0000	1500.0001	552.9412
			*MESH_VERTEX  275	-4000.0000	1500.0000	419.6078
			*MESH_VERTEX  276	-3500.0002	1500.0000	290.1961
			*MESH_VERTEX  277	-3000.0002	1500.0001	145.0980
			*MESH_VERTEX  278	-2500.0000	1500.0001	160.7843
			*MESH_VERTEX  279	-2000.0001	1500.0001	200.0000
			*MESH_VERTEX  280	-1500.0000	1500.0000	215.6863
			*MESH_VERTEX  281	-1000.0001	1500.0000	156.8627
			*MESH_VERTEX  282	-500.0000	1500.0001	172.5490
			*MESH_VERTEX  283	0.0000	1500.0001	223.5294
			*MESH_VERTEX  284	500.0000	1500.0001	266.6667
			*MESH_VERTEX  285	1000.0000	1500.0000	282.3529
			*MESH_VERTEX  286	1500.0000	1500.0000	278.4314
			*MESH_VERTEX  287	2000.0001	1500.0001	423.5294
			*MESH_VERTEX  288	2500.0000	1500.0001	498.0392
			*MESH_VERTEX  289	3000.0002	1500.0001	541.1765
			*MESH_VERTEX  290	3500.0000	1500.0000	705.8823
			*MESH_VERTEX  291	4000.0002	1500.0000	729.4117
			*MESH_VERTEX  292	4500.0000	1500.0001	1000.0000
			*MESH_VERTEX  293	5000.0000	1500.0001	1000.0000
			*MESH_VERTEX  294	-5000.0000	2000.0000	1000.0000
			*MESH_VERTEX  295	-4500.0000	2000.0000	541.1765
			*MESH_VERTEX  296	-4000.0002	2000.0001	505.8824
			*MESH_VERTEX  297	-3500.0000	2000.0001	380.3922
			*MESH_VERTEX  298	-3000.0000	2000.0000	250.9804
			*MESH_VERTEX  299	-2500.0002	2000.0000	145.0980
			*MESH_VERTEX  300	-2000.0000	2000.0001	152.9412
			*MESH_VERTEX  301	-1500.0001	2000.0001	176.4706
			*MESH_VERTEX  302	-1000.0001	2000.0001	192.1569
			*MESH_VERTEX  303	-500.0000	2000.0000	215.6863
			*MESH_VERTEX  304	0.0000	2000.0000	184.3137
			*MESH_VERTEX  305	500.0000	2000.0001	223.5294
			*MESH_VERTEX  306	1000.0001	2000.0001	247.0588
			*MESH_VERTEX  307	1500.0001	2000.0001	286.2745
			*MESH_VERTEX  308	2000.0001	2000.0000	360.7843
			*MESH_VERTEX  309	2500.0000	2000.0000	482.3529
			*MESH_VERTEX  310	3000.0000	2000.0001	458.8235
			*MESH_VERTEX  311	3500.0002	2000.0001	654.9020
			*MESH_VERTEX  312	4000.0002	2000.0001	725.4902
			*MESH_VERTEX  313	4500.0000	2000.0000	1000.0000
			*MESH_VERTEX  314	5000.0000	2000.0000	1000.0000
			*MESH_VERTEX  315	-5000.0000	2500.0000	1000.0000
			*MESH_VERTEX  316	-4500.0005	2500.0000	600.0000
			*MESH_VERTEX  317	-4000.0000	2500.0000	588.2353
			*MESH_VERTEX  318	-3500.0000	2500.0000	490.1961
			*MESH_VERTEX  319	-3000.0002	2500.0002	270.5882
			*MESH_VERTEX  320	-2500.0000	2500.0000	235.2941
			*MESH_VERTEX  321	-2000.0000	2500.0000	211.7647
			*MESH_VERTEX  322	-1500.0001	2500.0000	156.8627
			*MESH_VERTEX  323	-1000.0000	2500.0000	149.0196
			*MESH_VERTEX  324	-500.0000	2500.0002	203.9216
			*MESH_VERTEX  325	0.0000	2500.0000	317.6471
			*MESH_VERTEX  326	500.0000	2500.0000	313.7255
			*MESH_VERTEX  327	1000.0000	2500.0000	231.3725
			*MESH_VERTEX  328	1500.0001	2500.0000	250.9804
			*MESH_VERTEX  329	2000.0000	2500.0002	282.3529
			*MESH_VERTEX  330	2500.0000	2500.0000	435.2941
			*MESH_VERTEX  331	3000.0002	2500.0000	450.9804
			*MESH_VERTEX  332	3500.0002	2500.0000	564.7059
			*MESH_VERTEX  333	4000.0000	2500.0000	694.1176
			*MESH_VERTEX  334	4500.0005	2500.0002	1000.0000
			*MESH_VERTEX  335	5000.0000	2500.0000	1000.0000
			*MESH_VERTEX  336	-5000.0000	3000.0002	1000.0000
			*MESH_VERTEX  337	-4500.0000	3000.0000	639.2157
			*MESH_VERTEX  338	-4000.0002	3000.0002	619.6078
			*MESH_VERTEX  339	-3500.0002	3000.0002	611.7647
			*MESH_VERTEX  340	-3000.0000	3000.0000	521.5686
			*MESH_VERTEX  341	-2500.0000	3000.0002	309.8039
			*MESH_VERTEX  342	-2000.0001	3000.0000	227.4510
			*MESH_VERTEX  343	-1500.0001	3000.0002	200.0000
			*MESH_VERTEX  344	-1000.0001	3000.0002	227.4510
			*MESH_VERTEX  345	-500.0000	3000.0000	168.6274
			*MESH_VERTEX  346	0.0000	3000.0002	160.7843
			*MESH_VERTEX  347	500.0000	3000.0000	235.2941
			*MESH_VERTEX  348	1000.0001	3000.0002	274.5098
			*MESH_VERTEX  349	1500.0001	3000.0002	200.0000
			*MESH_VERTEX  350	2000.0000	3000.0000	207.8431
			*MESH_VERTEX  351	2500.0002	3000.0002	317.6471
			*MESH_VERTEX  352	3000.0000	3000.0000	447.0588
			*MESH_VERTEX  353	3500.0000	3000.0002	513.7255
			*MESH_VERTEX  354	4000.0002	3000.0002	611.7647
			*MESH_VERTEX  355	4500.0000	3000.0000	1000.0000
			*MESH_VERTEX  356	5000.0000	3000.0002	1000.0000
			*MESH_VERTEX  357	-5000.0000	3500.0002	1000.0000
			*MESH_VERTEX  358	-4500.0000	3500.0002	698.0392
			*MESH_VERTEX  359	-4000.0002	3500.0000	721.5686
			*MESH_VERTEX  360	-3500.0000	3500.0002	674.5098
			*MESH_VERTEX  361	-3000.0002	3500.0000	666.6667
			*MESH_VERTEX  362	-2500.0000	3500.0002	556.8627
			*MESH_VERTEX  363	-2000.0001	3500.0002	505.8824
			*MESH_VERTEX  364	-1500.0000	3500.0000	427.4510
			*MESH_VERTEX  365	-1000.0000	3500.0002	313.7255
			*MESH_VERTEX  366	-500.0000	3500.0000	266.6667
			*MESH_VERTEX  367	0.0000	3500.0000	219.6078
			*MESH_VERTEX  368	500.0000	3500.0002	156.8627
			*MESH_VERTEX  369	1000.0000	3500.0000	227.4510
			*MESH_VERTEX  370	1500.0000	3500.0002	215.6863
			*MESH_VERTEX  371	2000.0001	3500.0000	243.1373
			*MESH_VERTEX  372	2500.0000	3500.0000	247.0588
			*MESH_VERTEX  373	3000.0002	3500.0002	372.5490
			*MESH_VERTEX  374	3500.0002	3500.0000	443.1372
			*MESH_VERTEX  375	4000.0000	3500.0002	537.2549
			*MESH_VERTEX  376	4500.0000	3500.0000	1000.0000
			*MESH_VERTEX  377	5000.0005	3500.0000	1000.0000
			*MESH_VERTEX  378	-5000.0005	4000.0000	1000.0000
			*MESH_VERTEX  379	-4500.0000	4000.0002	678.4313
			*MESH_VERTEX  380	-4000.0000	4000.0002	698.0392
			*MESH_VERTEX  381	-3500.0002	4000.0000	780.3922
			*MESH_VERTEX  382	-3000.0002	4000.0002	752.9412
			*MESH_VERTEX  383	-2500.0000	4000.0000	654.9020
			*MESH_VERTEX  384	-2000.0001	4000.0002	588.2353
			*MESH_VERTEX  385	-1500.0000	4000.0002	541.1765
			*MESH_VERTEX  386	-1000.0001	4000.0000	533.3333
			*MESH_VERTEX  387	-500.0000	4000.0002	478.4314
			*MESH_VERTEX  388	0.0000	4000.0000	388.2353
			*MESH_VERTEX  389	500.0000	4000.0002	341.1765
			*MESH_VERTEX  390	1000.0000	4000.0002	172.5490
			*MESH_VERTEX  391	1500.0000	4000.0000	266.6667
			*MESH_VERTEX  392	2000.0001	4000.0002	211.7647
			*MESH_VERTEX  393	2500.0000	4000.0000	219.6078
			*MESH_VERTEX  394	3000.0002	4000.0002	270.5882
			*MESH_VERTEX  395	3500.0000	4000.0002	400.0000
			*MESH_VERTEX  396	4000.0002	4000.0000	470.5882
			*MESH_VERTEX  397	4500.0000	4000.0002	1000.0000
			*MESH_VERTEX  398	5000.0000	4000.0000	1000.0000
			*MESH_VERTEX  399	-5000.0000	4500.0005	1000.0000
			*MESH_VERTEX  400	-4500.0000	4500.0000	690.1960
			*MESH_VERTEX  401	-4000.0002	4500.0000	678.4313
			*MESH_VERTEX  402	-3500.0000	4500.0000	717.6470
			*MESH_VERTEX  403	-3000.0000	4500.0000	741.1765
			*MESH_VERTEX  404	-2500.0002	4500.0005	647.0588
			*MESH_VERTEX  405	-2000.0000	4500.0000	611.7647
			*MESH_VERTEX  406	-1500.0001	4500.0000	588.2353
			*MESH_VERTEX  407	-1000.0001	4500.0000	560.7843
			*MESH_VERTEX  408	-500.0000	4500.0000	560.7843
			*MESH_VERTEX  409	0.0000	4500.0005	517.6470
			*MESH_VERTEX  410	500.0000	4500.0000	458.8235
			*MESH_VERTEX  411	1000.0001	4500.0000	388.2353
			*MESH_VERTEX  412	1500.0001	4500.0000	231.3725
			*MESH_VERTEX  413	2000.0000	4500.0000	247.0588
			*MESH_VERTEX  414	2500.0000	4500.0005	266.6667
			*MESH_VERTEX  415	3000.0000	4500.0000	239.2157
			*MESH_VERTEX  416	3500.0002	4500.0000	337.2549
			*MESH_VERTEX  417	4000.0002	4500.0000	435.2941
			*MESH_VERTEX  418	4500.0000	4500.0000	1000.0000
			*MESH_VERTEX  419	5000.0000	4500.0005	1000.0000
			*MESH_VERTEX  420	-5000.0000	5000.0000	1000.0000
			*MESH_VERTEX  421	-4500.0005	5000.0000	1000.0000
			*MESH_VERTEX  422	-4000.0000	5000.0000	1000.0000
			*MESH_VERTEX  423	-3500.0000	5000.0005	1000.0000
			*MESH_VERTEX  424	-3000.0002	5000.0000	1000.0000
			*MESH_VERTEX  425	-2500.0000	5000.0000	1000.0000
			*MESH_VERTEX  426	-2000.0000	5000.0000	1000.0000
			*MESH_VERTEX  427	-1500.0001	5000.0000	1000.0000
			*MESH_VERTEX  428	-1000.0000	5000.0005	1000.0000
			*MESH_VERTEX  429	-500.0000	5000.0000	1000.0000
			*MESH_VERTEX  430	0.0000	5000.0000	1000.0000
			*MESH_VERTEX  431	500.0000	5000.0000	1000.0000
			*MESH_VERTEX  432	1000.0000	5000.0000	1000.0000
			*MESH_VERTEX  433	1500.0001	5000.0005	1000.0000
			*MESH_VERTEX  434	2000.0000	5000.0000	1000.0000
			*MESH_VERTEX  435	2500.0000	5000.0000	1000.0000
			*MESH_VERTEX  436	3000.0002	5000.0000	1000.0000
			*MESH_VERTEX  437	3500.0002	5000.0000	1000.0000
