			*MESH_VERTEX   68	-2500.0000	-3500.0000	288.8548
			*MESH_VERTEX   69	-2000.0001	-3500.0000	347.6956
			*MESH_VERTEX   70	-1500.0000	-3500.0002	419.0177
			*MESH_VERTEX   71	-1000.0000	-3500.0000	410.1025
			*MESH_VERTEX   72	-500.0000	-3500.0002	335.2142
			*MESH_VERTEX   73	0.0000	-3500.0000	315.6006
			*MESH_VERTEX   74	500.0000	-3500.0000	292.4209
			*MESH_VERTEX   75	1000.0000	-3500.0002	301.3362
			*MESH_VERTEX   76	1500.0000	-3500.0000	295.9870
			*MESH_VERTEX   77	2000.0001	-3500.0002	131.9460
			*MESH_VERTEX   78	2500.0000	-3500.0002	169.3902
			*MESH_VERTEX   79	3000.0002	-3500.0000	196.1360
			*MESH_VERTEX   80	3500.0000	-3500.0002	189.0038
			*MESH_VERTEX   81	4000.0002	-3500.0000	196.1360
			*MESH_VERTEX   82	4500.0000	-3500.0002	242.4954
			*MESH_VERTEX   83	5000.0000	-3500.0002	189.0038
			*MESH_VERTEX   84	-5000.0000	-3000.0002	189.0038
			*MESH_VERTEX   85	-4500.0000	-3000.0000	328.0820
			*MESH_VERTEX   86	-4000.0002	-3000.0002	388.7058
			*MESH_VERTEX   87	-3500.0000	-3000.0002	386.9228
			*MESH_VERTEX   88	-3000.0000	-3000.0000	379.7906
			*MESH_VERTEX   89	-2500.0002	-3000.0002	328.0820
			*MESH_VERTEX   90	-2000.0000	-3000.0000	429.7161
			*MESH_VERTEX   91	-1500.0001	-3000.0002	413.6686
			*MESH_VERTEX   92	-1000.0001	-3000.0002	415.4516
			*MESH_VERTEX   93	-500.0000	-3000.0000	317.3836
			*MESH_VERTEX   94	0.0000	-3000.0002	367.3092
			*MESH_VERTEX   95	500.0000	-3000.0000	349.4786
			*MESH_VERTEX   96	1000.0001	-3000.0002	319.1667
			*MESH_VERTEX   97	1500.0001	-3000.0002	274.5904
			*MESH_VERTEX   98	2000.0001	-3000.0000	105.2002
			*MESH_VERTEX   99	2500.0000	-3000.0002	98.0680
			*MESH_VERTEX  100	3000.0000	-3000.0000	130.1630
			*MESH_VERTEX  101	3500.0002	-3000.0002	180.0885
			*MESH_VERTEX  102	4000.0002	-3000.0002	180.0885
			*MESH_VERTEX  103	4500.0000	-3000.0000	151.5596
			*MESH_VERTEX  104	5000.0000	-3000.0002	189.0038
			*MESH_VERTEX  105	-5000.0000	-2500.0000	189.0038
			*MESH_VERTEX  106	-4500.0005	-2500.0002	361.9600
			*MESH_VERTEX  107	-4000.0000	-2500.0000	451.1127
			*MESH_VERTEX  108	-3500.0002	-2500.0000	431.4991
			*MESH_VERTEX  109	-3000.0002	-2500.0000	338.7803
			*MESH_VERTEX  110	-2500.0000	-2500.0000	288.8548
			*MESH_VERTEX  111	-2000.0000	-2500.0002	386.9228
			*MESH_VERTEX  112	-1500.0001	-2500.0000	328.0820
			*MESH_VERTEX  113	-1000.0000	-2500.0000	392.2719
			*MESH_VERTEX  114	-500.0000	-2500.0000	353.0447
			*MESH_VERTEX  115	0.0000	-2500.0000	376.2244
			*MESH_VERTEX  116	500.0000	-2500.0002	410.1025
			*MESH_VERTEX  117	1000.0000	-2500.0000	420.8008
			*MESH_VERTEX  118	1500.0001	-2500.0000	315.6006
			*MESH_VERTEX  119	2000.0000	-2500.0000	126.5968
			*MESH_VERTEX  120	2500.0000	-2500.0000	83.8036
			*MESH_VERTEX  121	3000.0002	-2500.0002	99.8510
			*MESH_VERTEX  122	3500.0000	-2500.0000	126.5968
			*MESH_VERTEX  123	4000.0000	-2500.0000	126.5968
			*MESH_VERTEX  124	4500.0005	-2500.0000	123.0307
			*MESH_VERTEX  125	5000.0000	-2500.0000	189.0038
			*MESH_VERTEX  126	-5000.0000	-2000.0000	189.0038
			*MESH_VERTEX  127	-4500.0000	-2000.0000	420.8008
			*MESH_VERTEX  128	-4000.0002	-2000.0001	394.0550
			*MESH_VERTEX  129	-3500.0002	-2000.0001	399.4041
			*MESH_VERTEX  130	-3000.0000	-2000.0001	278.1565
			*MESH_VERTEX  131	-2500.0000	-2000.0000	262.1090
			*MESH_VERTEX  132	-2000.0001	-2000.0000	308.4684
			*MESH_VERTEX  133	-1500.0001	-2000.0001	358.3939
			*MESH_VERTEX  134	-1000.0001	-2000.0001	415.4516
			*MESH_VERTEX  135	-500.0000	-2000.0001	417.2347
			*MESH_VERTEX  136	0.0000	-2000.0000	410.1025
			*MESH_VERTEX  137	500.0000	-2000.0000	395.8380
			*MESH_VERTEX  138	1000.0001	-2000.0001	386.9228
			*MESH_VERTEX  139	1500.0001	-2000.0001	333.4312
			*MESH_VERTEX  140	2000.0000	-2000.0001	267.4581
			*MESH_VERTEX  141	2500.0002	-2000.0000	117.6816
			*MESH_VERTEX  142	3000.0000	-2000.0000	82.0205
			*MESH_VERTEX  143	3500.0000	-2000.0001	69.5391
			*MESH_VERTEX  144	4000.0002	-2000.0001	96.2849
			*MESH_VERTEX  145	4500.0000	-2000.0000	133.7291
			*MESH_VERTEX  146	5000.0000	-2000.0000	189.0038
			*MESH_VERTEX  147	-5000.0000	-1500.0001	189.0038
			*MESH_VERTEX  148	-4500.0000	-1500.0001	410.1025
			*MESH_VERTEX  149	-4000.0002	-1500.0000	372.6583
			*MESH_VERTEX  150	-3500.0000	-1500.0000	386.9228
			*MESH_VERTEX  151	-3000.0002	-1500.0001	295.9870
			*MESH_VERTEX  152	-2500.0000	-1500.0001	230.0140
			*MESH_VERTEX  153	-2000.0001	-1500.0001	228.2309
			*MESH_VERTEX  154	-1500.0000	-1500.0000	370.8753
			*MESH_VERTEX  155	-1000.0000	-1500.0000	333.4312
			*MESH_VERTEX  156	-500.0000	-1500.0001	401.1872
			*MESH_VERTEX  157	0.0000	-1500.0001	378.0075
			*MESH_VERTEX  158	500.0000	-1500.0001	383.3567
			*MESH_VERTEX  159	1000.0001	-1500.0000	361.9600
			*MESH_VERTEX  160	1500.0000	-1500.0000	317.3836
			*MESH_VERTEX  161	2000.0001	-1500.0001	303.1192
			*MESH_VERTEX  162	2500.0000	-1500.0001	215.7496
			*MESH_VERTEX  163	3000.0002	-1500.0001	156.9088
			*MESH_VERTEX  164	3500.0002	-1500.0000	128.3799
			*MESH_VERTEX  165	4000.0000	-1500.0000	71.3222
			*MESH_VERTEX  166	4500.0000	-1500.0001	119.4646
			*MESH_VERTEX  167	5000.0005	-1500.0001	189.0038
			*MESH_VERTEX  168	-5000.0005	-1000.0000	189.0038
			*MESH_VERTEX  169	-4500.0000	-1000.0001	351.2617
			*MESH_VERTEX  170	-4000.0000	-1000.0001	331.6481
			*MESH_VERTEX  171	-3500.0002	-1000.0000	333.4312
			*MESH_VERTEX  172	-3000.0002	-1000.0001	233.5801
			*MESH_VERTEX  173	-2500.0000	-1000.0000	192.5699
			*MESH_VERTEX  174	-2000.0001	-1000.0001	178.3054
			*MESH_VERTEX  175	-1500.0000	-1000.0001	265.6751
			*MESH_VERTEX  176	-1000.0001	-1000.0000	288.8548
			*MESH_VERTEX  177	-500.0000	-1000.0001	315.6006
			*MESH_VERTEX  178	0.0000	-1000.0000	301.3362
			*MESH_VERTEX  179	500.0000	-1000.0001	345.9125
			*MESH_VERTEX  180	1000.0000	-1000.0001	299.5531
			*MESH_VERTEX  181	1500.0000	-1000.0000	256.7598
			*MESH_VERTEX  182	2000.0001	-1000.0001	253.1937
			*MESH_VERTEX  183	2500.0000	-1000.0000	267.4581
			*MESH_VERTEX  184	3000.0002	-1000.0001	215.7496
			*MESH_VERTEX  185	3500.0000	-1000.0000	205.0512
			*MESH_VERTEX  186	4000.0002	-1000.0000	142.6443
			*MESH_VERTEX  187	4500.0000	-1000.0001	190.7868
			*MESH_VERTEX  188	5000.0000	-1000.0000	189.0038
			*MESH_VERTEX  189	-5000.0000	-500.0000	189.0038
			*MESH_VERTEX  190	-4500.0000	-500.0000	274.5904
			*MESH_VERTEX  191	-4000.0002	-500.0000	328.0820
			*MESH_VERTEX  192	-3500.0000	-500.0000	288.8548
			*MESH_VERTEX  193	-3000.0000	-500.0000	233.5801
			*MESH_VERTEX  194	-2500.0002	-500.0000	160.4749
			*MESH_VERTEX  195	-2000.0000	-500.0000	155.1257
			*MESH_VERTEX  196	-1500.0001	-500.0000	178.3054
			*MESH_VERTEX  197	-1000.0001	-500.0000	233.5801
			*MESH_VERTEX  198	-500.0000	-500.0000	254.9768
			*MESH_VERTEX  199	0.0000	-500.0000	256.7598
			*MESH_VERTEX  200	500.0000	-500.0000	231.7970
			*MESH_VERTEX  201	1000.0001	-500.0000	242.4954
			*MESH_VERTEX  202	1500.0001	-500.0000	238.9293
			*MESH_VERTEX  203	2000.0001	-500.0000	199.7021
			*MESH_VERTEX  204	2500.0000	-500.0000	217.5326
			*MESH_VERTEX  205	3000.0000	-500.0000	210.4004
			*MESH_VERTEX  206	3500.0002	-500.0000	219.3157
			*MESH_VERTEX  207	4000.0002	-500.0000	190.7868
			*MESH_VERTEX  208	4500.0000	-500.0000	251.4106
			*MESH_VERTEX  209	5000.0000	-500.0000	189.0038
			*MESH_VERTEX  210	-5000.0000	0.0000	189.0038
			*MESH_VERTEX  211	-4500.0005	0.0000	276.3734
			*MESH_VERTEX  212	-4000.0000	0.0000	265.6751
			*MESH_VERTEX  213	-3500.0000	0.0000	265.6751
			*MESH_VERTEX  214	-3000.0002	0.0000	285.2887
			*MESH_VERTEX  215	-2500.0000	0.0000	164.0410
			*MESH_VERTEX  216	-2000.0000	0.0000	185.4376
			*MESH_VERTEX  217	-1500.0001	0.0000	147.9935
			*MESH_VERTEX  218	-1000.0000	0.0000	176.5224
			*MESH_VERTEX  219	-500.0000	0.0000	212.1835
			*MESH_VERTEX  220	0.0000	0.0000	244.2784
			*MESH_VERTEX  221	500.0000	0.0000	192.5699
			*MESH_VERTEX  222	1000.0000	0.0000	128.3799
			*MESH_VERTEX  223	1500.0001	0.0000	140.8613
			*MESH_VERTEX  224	2000.0000	0.0000	133.7291
			*MESH_VERTEX  225	2500.0000	0.0000	126.5968
			*MESH_VERTEX  226	3000.0002	0.0000	192.5699
			*MESH_VERTEX  227	3500.0000	0.0000	164.0410
			*MESH_VERTEX  228	4000.0000	0.0000	162.2579
			*MESH_VERTEX  229	4500.0005	0.0000	228.2309
			*MESH_VERTEX  230	5000.0000	0.0000	189.0038
			*MESH_VERTEX  231	-5000.0000	500.0000	189.0038
			*MESH_VERTEX  232	-4500.0000	500.0000	297.7701
			*MESH_VERTEX  233	-4000.0002	500.0000	240.7123
			*MESH_VERTEX  234	-3500.0002	500.0000	246.0615
			*MESH_VERTEX  235	-3000.0000	500.0000	299.5531
			*MESH_VERTEX  236	-2500.0000	500.0000	244.2784
			*MESH_VERTEX  237	-2000.0001	500.0000	247.8445
			*MESH_VERTEX  238	-1500.0001	500.0000	192.5699
			*MESH_VERTEX  239	-1000.0001	500.0000	144.4274
			*MESH_VERTEX  240	-500.0000	500.0000	174.7393
			*MESH_VERTEX  241	0.0000	500.0000	201.4851
			*MESH_VERTEX  242	500.0000	500.0000	160.4749
			*MESH_VERTEX  243	1000.0001	500.0000	69.5391
			*MESH_VERTEX  244	1500.0001	500.0000	58.8408
			*MESH_VERTEX  245	2000.0000	500.0000	106.9833
			*MESH_VERTEX  246	2500.0002	500.0000	105.2002
			*MESH_VERTEX  247	3000.0000	500.0000	74.8883
			*MESH_VERTEX  248	3500.0000	500.0000	87.3697
			*MESH_VERTEX  249	4000.0002	500.0000	87.3697
			*MESH_VERTEX  250	4500.0000	500.0000	153.3427
			*MESH_VERTEX  251	5000.0000	500.0000	189.0038
			*MESH_VERTEX  252	-5000.0000	1000.0000	189.0038
			*MESH_VERTEX  253	-4500.0000	1000.0001	369.0922
			*MESH_VERTEX  254	-4000.0002	1000.0000	324.5159
			*MESH_VERTEX  255	-3500.0000	1000.0000	306.6853
			*MESH_VERTEX  256	-3000.0002	1000.0001	274.5904
			*MESH_VERTEX  257	-2500.0000	1000.0000	288.8548
			*MESH_VERTEX  258	-2000.0001	1000.0001	279.9395
			*MESH_VERTEX  259	-1500.0000	1000.0000	205.0512
			*MESH_VERTEX  260	-1000.0000	1000.0001	155.1257
			*MESH_VERTEX  261	-500.0000	1000.0001	178.3054
			*MESH_VERTEX  262	0.0000	1000.0000	146.2104
			*MESH_VERTEX  263	500.0000	1000.0001	53.4916
			*MESH_VERTEX  264	1000.0001	1000.0000	30.3119
			*MESH_VERTEX  265	1500.0000	1000.0001	19.6136
			*MESH_VERTEX  266	2000.0001	1000.0001	74.8883
			*MESH_VERTEX  267	2500.0000	1000.0000	105.2002
			*MESH_VERTEX  268	3000.0002	1000.0001	205.0512
			*MESH_VERTEX  269	3500.0002	1000.0000	121.2477
			*MESH_VERTEX  270	4000.0000	1000.0001	151.5596
			*MESH_VERTEX  271	4500.0000	1000.0001	131.9460
			*MESH_VERTEX  272	5000.0005	1000.0000	189.0038
			*MESH_VERTEX  273	-5000.0005	1500.0001	189.0038
			*MESH_VERTEX  274	-4500.0000	1500.0001	369.0922
			*MESH_VERTEX  275	-4000.0000	1500.0000	308.4684
			*MESH_VERTEX  276	-3500.0002	1500.0000	297.7701
			*MESH_VERTEX  277	-3000.0002	1500.0001	288.8548
			*MESH_VERTEX  278	-2500.0000	1500.0001	310.2514
			*MESH_VERTEX  279	-2000.0001	1500.0001	306.6853
			*MESH_VERTEX  280	-1500.0000	1500.0000	213.9665
			*MESH_VERTEX  281	-1000.0001	1500.0000	155.1257
			*MESH_VERTEX  282	-500.0000	1500.0001	185.4376
			*MESH_VERTEX  283	0.0000	1500.0001	151.5596
			*MESH_VERTEX  284	500.0000	1500.0001	69.5391
			*MESH_VERTEX  285	1000.0000	1500.0000	112.3324
			*MESH_VERTEX  286	1500.0000	1500.0000	124.8138
			*MESH_VERTEX  287	2000.0001	1500.0001	80.2374
			*MESH_VERTEX  288	2500.0000	1500.0001	137.2952
			*MESH_VERTEX  289	3000.0002	1500.0001	212.1835
			*MESH_VERTEX  290	3500.0000	1500.0000	226.4479
			*MESH_VERTEX  291	4000.0002	1500.0000	147.9935
			*MESH_VERTEX  292	4500.0000	1500.0001	187.2207
			*MESH_VERTEX  293	5000.0000	1500.0001	189.0038
			*MESH_VERTEX  294	-5000.0000	2000.0000	189.0038
			*MESH_VERTEX  295	-4500.0000	2000.0000	408.3194
			*MESH_VERTEX  296	-4000.0002	2000.0001	301.3362
			*MESH_VERTEX  297	-3500.0000	2000.0001	329.8650
			*MESH_VERTEX  298	-3000.0000	2000.0000	367.3092
			*MESH_VERTEX  299	-2500.0002	2000.0000	351.2617
			*MESH_VERTEX  300	-2000.0000	2000.0001	333.4312
			*MESH_VERTEX  301	-1500.0001	2000.0001	208.6173
			*MESH_VERTEX  302	-1000.0001	2000.0001	178.3054
			*MESH_VERTEX  303	-500.0000	2000.0000	155.1257
			*MESH_VERTEX  304	0.0000	2000.0000	155.1257
			*MESH_VERTEX  305	500.0000	2000.0001	144.4274
			*MESH_VERTEX  306	1000.0001	2000.0001	126.5968
			*MESH_VERTEX  307	1500.0001	2000.0001	98.0680
			*MESH_VERTEX  308	2000.0001	2000.0000	172.9563
			*MESH_VERTEX  309	2500.0000	2000.0000	192.5699
			*MESH_VERTEX  310	3000.0000	2000.0001	230.0140
			*MESH_VERTEX  311	3500.0002	2000.0001	256.7598
			*MESH_VERTEX  312	4000.0002	2000.0001	247.8445
			*MESH_VERTEX  313	4500.0000	2000.0000	249.6276
			*MESH_VERTEX  314	5000.0000	2000.0000	189.0038
			*MESH_VERTEX  315	-5000.0000	2500.0000	189.0038
			*MESH_VERTEX  316	-4500.0005	2500.0000	324.5159
			*MESH_VERTEX  317	-4000.0000	2500.0000	290.6378
			*MESH_VERTEX  318	-3500.0000	2500.0000	328.0820
			*MESH_VERTEX  319	-3000.0002	2500.0002	386.9228
			*MESH_VERTEX  320	-2500.0000	2500.0000	395.8380
			*MESH_VERTEX  321	-2000.0000	2500.0000	360.1769
			*MESH_VERTEX  322	-1500.0001	2500.0000	271.0242
			*MESH_VERTEX  323	-1000.0000	2500.0000	215.7496
			*MESH_VERTEX  324	-500.0000	2500.0002	140.8613
			*MESH_VERTEX  325	0.0000	2500.0000	146.2104
			*MESH_VERTEX  326	500.0000	2500.0000	156.9088
			*MESH_VERTEX  327	1000.0000	2500.0000	130.1630
			*MESH_VERTEX  328	1500.0001	2500.0000	162.2579
			*MESH_VERTEX  329	2000.0000	2500.0002	180.0885
			*MESH_VERTEX  330	2500.0000	2500.0000	215.7496
			*MESH_VERTEX  331	3000.0002	2500.0000	238.9293
			*MESH_VERTEX  332	3500.0002	2500.0000	228.2309
			*MESH_VERTEX  333	4000.0000	2500.0000	279.9395
			*MESH_VERTEX  334	4500.0005	2500.0002	322.7328
			*MESH_VERTEX  335	5000.0000	2500.0000	189.0038
			*MESH_VERTEX  336	-5000.0000	3000.0002	189.0038
			*MESH_VERTEX  337	-4500.0000	3000.0000	317.3836
			*MESH_VERTEX  338	-4000.0002	3000.0002	308.4684
			*MESH_VERTEX  339	-3500.0002	3000.0002	303.1192
			*MESH_VERTEX  340	-3000.0000	3000.0000	353.0447
			*MESH_VERTEX  341	-2500.0000	3000.0002	329.8650
			*MESH_VERTEX  342	-2000.0001	3000.0000	287.0717
			*MESH_VERTEX  343	-1500.0001	3000.0002	199.7021
			*MESH_VERTEX  344	-1000.0001	3000.0002	180.0885
			*MESH_VERTEX  345	-500.0000	3000.0000	155.1257
			*MESH_VERTEX  346	0.0000	3000.0002	174.7393
			*MESH_VERTEX  347	500.0000	3000.0000	99.8510
			*MESH_VERTEX  348	1000.0001	3000.0002	65.9730
			*MESH_VERTEX  349	1500.0001	3000.0002	135.5121
			*MESH_VERTEX  350	2000.0000	3000.0000	176.5224
			*MESH_VERTEX  351	2500.0002	3000.0002	181.8715
			*MESH_VERTEX  352	3000.0000	3000.0000	205.0512
			*MESH_VERTEX  353	3500.0000	3000.0002	146.2104
			*MESH_VERTEX  354	4000.0002	3000.0002	158.6918
			*MESH_VERTEX  355	4500.0000	3000.0000	251.4106
			*MESH_VERTEX  356	5000.0000	3000.0002	189.0038
			*MESH_VERTEX  357	-5000.0000	3500.0002	189.0038
			*MESH_VERTEX  358	-4500.0000	3500.0002	290.6378
			*MESH_VERTEX  359	-4000.0002	3500.0000	196.1360
			*MESH_VERTEX  360	-3500.0000	3500.0002	224.6648
			*MESH_VERTEX  361	-3000.0002	3500.0000	295.9870
			*MESH_VERTEX  362	-2500.0000	3500.0002	303.1192
			*MESH_VERTEX  363	-2000.0001	3500.0002	304.9023
			*MESH_VERTEX  364	-1500.0000	3500.0000	306.6853
			*MESH_VERTEX  365	-1000.0000	3500.0002	244.2784
			*MESH_VERTEX  366	-500.0000	3500.0000	155.1257
			*MESH_VERTEX  367	0.0000	3500.0000	123.0307
			*MESH_VERTEX  368	500.0000	3500.0002	92.7188
			*MESH_VERTEX  369	1000.0000	3500.0000	149.7766
			*MESH_VERTEX  370	1500.0000	3500.0002	92.7188
			*MESH_VERTEX  371	2000.0001	3500.0000	80.2374
			*MESH_VERTEX  372	2500.0000	3500.0000	210.4004
			*MESH_VERTEX  373	3000.0002	3500.0002	203.2682
			*MESH_VERTEX  374	3500.0002	3500.0000	187.2207
			*MESH_VERTEX  375	4000.0000	3500.0002	146.2104
			*MESH_VERTEX  376	4500.0000	3500.0000	183.6546
			*MESH_VERTEX  377	5000.0005	3500.0000	189.0038
			*MESH_VERTEX  378	-5000.0005	4000.0000	189.0038
			*MESH_VERTEX  379	-4500.0000	4000.0002	212.1835
			*MESH_VERTEX  380	-4000.0000	4000.0002	189.0038
			*MESH_VERTEX  381	-3500.0002	4000.0000	190.7868
			*MESH_VERTEX  382	-3000.0002	4000.0002	295.9870
			*MESH_VERTEX  383	-2500.0000	4000.0000	320.9498
			*MESH_VERTEX  384	-2000.0001	4000.0002	326.2989
			*MESH_VERTEX  385	-1500.0000	4000.0002	354.8278
			*MESH_VERTEX  386	-1000.0001	4000.0000	272.8073
			*MESH_VERTEX  387	-500.0000	4000.0002	237.1462
			*MESH_VERTEX  388	0.0000	4000.0000	238.9293
			*MESH_VERTEX  389	500.0000	4000.0002	180.0885
			*MESH_VERTEX  390	1000.0000	4000.0002	153.3427
			*MESH_VERTEX  391	1500.0000	4000.0000	131.9460
			*MESH_VERTEX  392	2000.0001	4000.0002	42.7933
			*MESH_VERTEX  393	2500.0000	4000.0000	76.6713
			*MESH_VERTEX  394	3000.0002	4000.0002	199.7021
			*MESH_VERTEX  395	3500.0000	4000.0002	189.0038
			*MESH_VERTEX  396	4000.0002	4000.0000	172.9563
			*MESH_VERTEX  397	4500.0000	4000.0002	160.4749
			*MESH_VERTEX  398	5000.0000	4000.0000	189.0038
			*MESH_VERTEX  399	-5000.0000	4500.0005	189.0038
			*MESH_VERTEX  400	-4500.0000	4500.0000	242.4954
			*MESH_VERTEX  401	-4000.0002	4500.0000	205.0512
			*MESH_VERTEX  402	-3500.0000	4500.0000	254.9768
			*MESH_VERTEX  403	-3000.0000	4500.0000	320.9498
			*MESH_VERTEX  404	-2500.0002	4500.0005	329.8650
			*MESH_VERTEX  405	-2000.0000	4500.0000	260.3259
			*MESH_VERTEX  406	-1500.0001	4500.0000	213.9665
			*MESH_VERTEX  407	-1000.0001	4500.0000	226.4479
			*MESH_VERTEX  408	-500.0000	4500.0000	274.5904
			*MESH_VERTEX  409	0.0000	4500.0005	254.9768
			*MESH_VERTEX  410	500.0000	4500.0000	331.6481
			*MESH_VERTEX  411	1000.0001	4500.0000	287.0717
			*MESH_VERTEX  412	1500.0001	4500.0000	208.6173
			*MESH_VERTEX  413	2000.0000	4500.0000	112.3324
			*MESH_VERTEX  414	2500.0000	4500.0005	85.5866
			*MESH_VERTEX  415	3000.0000	4500.0000	164.0410
			*MESH_VERTEX  416	3500.0002	4500.0000	192.5699
			*MESH_VERTEX  417	4000.0002	4500.0000	187.2207
			*MESH_VERTEX  418	4500.0000	4500.0000	164.0410
			*MESH_VERTEX  419	5000.0000	4500.0005	189.0038
			*MESH_VERTEX  420	-5000.0000	5000.0000	189.0038
			*MESH_VERTEX  421	-4500.0005	5000.0000	189.0038
			*MESH_VERTEX  422	-4000.0000	5000.0000	189.0038
			*MESH_VERTEX  423	-3500.0000	5000.0005	189.0038
			*MESH_VERTEX  424	-3000.0002	5000.0000	189.0038
			*MESH_VERTEX  425	-2500.0000	5000.0000	189.0038
			*MESH_VERTEX  426	-2000.0000	5000.0000	189.0038
			*MESH_VERTEX  427	-1500.0001	5000.0000	189.0038
			*MESH_VERTEX  428	-1000.0000	5000.0005	189.0038
			*MESH_VERTEX  429	-500.0000	5000.0000	189.0038
			*MESH_VERTEX  430	0.0000	5000.0000	189.0038
			*MESH_VERTEX  431	500.0000	5000.0000	190.7868
			*MESH_VERTEX  432	1000.0000	5000.0000	190.7868
			*MESH_VERTEX  433	1500.0001	5000.0005	190.7868
			*MESH_VERTEX  434	2000.0000	5000.0000	189.0038
			*MESH_VERTEX  435	2500.0000	5000.0000	189.0038
			*MESH_VERTEX  436	3000.0002	5000.0000	189.0038
			*MESH_VERTEX  437	3500.0002	5000.0000	189.0038
			*MESH_VERTEX  438	4000.0000	5000.0005	189.0038
			*MESH_VERTEX  439	4500.0005	5000.0000	189.0038
			*MESH_VERTEX  440	5000.0000	5000.0000	189.0038
